measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Canada,Female,50 to 54,Diabetes mellitus,Percent,2017,0.0750701670422,0.0891643913202,0.0638188207426
Prevalence,Canada,Both,50 to 54,Diabetes mellitus,Percent,2017,0.0926778121092,0.109253144161,0.0789560842915
Prevalence,Canada,Male,55 to 59,Diabetes mellitus,Number,2017,201383.567933,231693.706395,172793.379858
Prevalence,Canada,Female,55 to 59,Diabetes mellitus,Number,2017,140199.00043,163129.85241,121313.843457
Prevalence,Canada,Both,55 to 59,Diabetes mellitus,Number,2017,341582.568363,392257.208858,297672.747482
Prevalence,Canada,Male,55 to 59,Diabetes mellitus,Percent,2017,0.156208077625,0.179611106757,0.134313811976
Prevalence,Canada,Female,55 to 59,Diabetes mellitus,Percent,2017,0.104182137348,0.121184832251,0.0900893458087
Prevalence,Canada,Both,55 to 59,Diabetes mellitus,Percent,2017,0.129637150057,0.148789640787,0.112953570538
Prevalence,Canada,Male,60 to 64,Diabetes mellitus,Number,2017,238370.154088,273330.463059,203187.170931
Prevalence,Canada,Female,60 to 64,Diabetes mellitus,Number,2017,167867.142659,195482.146091,145390.857908
Prevalence,Canada,Both,60 to 64,Diabetes mellitus,Number,2017,406237.296747,465849.25123,350780.711045
Prevalence,Canada,Male,60 to 64,Diabetes mellitus,Percent,2017,0.208137933335,0.238666307126,0.177478968309
Prevalence,Canada,Female,60 to 64,Diabetes mellitus,Percent,2017,0.138805385153,0.161707910614,0.120204025286
Prevalence,Canada,Both,60 to 64,Diabetes mellitus,Percent,2017,0.172527680255,0.197778688944,0.14893562562
Prevalence,Canada,Male,65 to 69,Diabetes mellitus,Number,2017,239353.860213,272329.53001,206533.266015
Prevalence,Canada,Female,65 to 69,Diabetes mellitus,Number,2017,172372.8783,198370.558842,150503.24369
Prevalence,Canada,Both,65 to 69,Diabetes mellitus,Number,2017,411726.738514,466330.02944,359205.742382
Prevalence,Canada,Male,65 to 69,Diabetes mellitus,Percent,2017,0.248539025598,0.282752241635,0.214511222489
Prevalence,Canada,Female,65 to 69,Diabetes mellitus,Percent,2017,0.16740906628,0.192558438128,0.146178232947
Prevalence,Canada,Both,65 to 69,Diabetes mellitus,Percent,2017,0.206618245806,0.233914929871,0.180313321741
Prevalence,Canada,Male,70 to 74,Diabetes mellitus,Number,2017,201023.891428,225835.242159,177896.907704
Prevalence,Canada,Female,70 to 74,Diabetes mellitus,Number,2017,149806.454578,169162.096572,132606.79109
Prevalence,Canada,Both,70 to 74,Diabetes mellitus,Number,2017,350830.346006,392067.017794,313485.776009
Prevalence,Canada,Male,70 to 74,Diabetes mellitus,Percent,2017,0.27391510772,0.307738940731,0.242343473849
Prevalence,Canada,Female,70 to 74,Diabetes mellitus,Percent,2017,0.186819186274,0.210940321319,0.165383595334
Prevalence,Canada,Both,70 to 74,Diabetes mellitus,Percent,2017,0.228439364294,0.255234161625,0.204095349161
Prevalence,Canada,Male,75 to 79,Diabetes mellitus,Number,2017,138829.804985,156044.878269,123058.774518
Prevalence,Canada,Female,75 to 79,Diabetes mellitus,Number,2017,111211.534463,125579.159185,98383.5033777
Prevalence,Canada,Both,75 to 79,Diabetes mellitus,Number,2017,250041.339448,278964.117202,223260.921463
Prevalence,Canada,Male,75 to 79,Diabetes mellitus,Percent,2017,0.282739227401,0.317793742433,0.250618597178
Prevalence,Canada,Female,75 to 79,Diabetes mellitus,Percent,2017,0.194189136125,0.219260943014,0.171786414985
Prevalence,Canada,Both,75 to 79,Diabetes mellitus,Percent,2017,0.235064417365,0.262237785716,0.209791482424
Prevalence,Canada,Male,80 plus,Diabetes mellitus,Number,2017,164046.70631,184849.970184,144748.522234
Prevalence,Canada,Female,80 plus,Diabetes mellitus,Number,2017,169375.161968,192157.840461,149057.756602
Prevalence,Canada,Both,80 plus,Diabetes mellitus,Number,2017,333421.868278,373756.187868,296702.878358
Prevalence,Canada,Male,80 plus,Diabetes mellitus,Percent,2017,0.267582121594,0.301516123586,0.236157132154
Prevalence,Canada,Female,80 plus,Diabetes mellitus,Percent,2017,0.180768671775,0.205050835377,0.159077428584
Prevalence,Canada,Both,80 plus,Diabetes mellitus,Percent,2017,0.215105011591,0.241124034887,0.191424552859
Prevalence,Canada,Male,1 to 4,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Prevalence,Canada,Female,1 to 4,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Prevalence,Canada,Both,1 to 4,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Prevalence,Canada,Male,1 to 4,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,Canada,Female,1 to 4,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,Canada,Both,1 to 4,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,Canada,Male,5 to 9,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Prevalence,Canada,Female,5 to 9,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Prevalence,Canada,Both,5 to 9,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Prevalence,Canada,Male,5 to 9,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,Canada,Female,5 to 9,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,Canada,Both,5 to 9,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,Canada,Male,10 to 14,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Prevalence,Canada,Female,10 to 14,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Prevalence,Canada,Both,10 to 14,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Prevalence,Canada,Male,10 to 14,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,Canada,Female,10 to 14,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,Canada,Both,10 to 14,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,Canada,Male,15 to 19,Ischemic heart disease,Number,2017,117.285638518,143.289292061,90.8305397454
Prevalence,Canada,Female,15 to 19,Ischemic heart disease,Number,2017,72.508697582,90.8078817606,57.4098939542
Prevalence,Canada,Both,15 to 19,Ischemic heart disease,Number,2017,189.7943361,231.556219068,152.828268337
Prevalence,Canada,Male,15 to 19,Ischemic heart disease,Percent,2017,0.000129373274041,0.000158882284478,0.00010049834571
Prevalence,Canada,Female,15 to 19,Ischemic heart disease,Percent,2017,7.7002655764e-05,9.63847412105e-05,6.09232113494e-05
Prevalence,Canada,Both,15 to 19,Ischemic heart disease,Percent,2017,0.000102687579224,0.00012484573086,8.24064179163e-05
Prevalence,Canada,Male,20 to 24,Ischemic heart disease,Number,2017,380.732649847,447.303403363,318.697058926
Prevalence,Canada,Female,20 to 24,Ischemic heart disease,Number,2017,248.808120747,295.033217573,205.555417912
Prevalence,Canada,Both,20 to 24,Ischemic heart disease,Number,2017,629.540770594,731.686594474,527.889590947
Prevalence,Canada,Male,20 to 24,Ischemic heart disease,Percent,2017,0.000365191972973,0.000427229117278,0.000304817881102
Prevalence,Canada,Female,20 to 24,Ischemic heart disease,Percent,2017,0.000231991696289,0.000275620133829,0.000192190540132
Prevalence,Canada,Both,20 to 24,Ischemic heart disease,Percent,2017,0.00029764391305,0.000347194353149,0.00024935166285
Prevalence,Canada,Male,25 to 29,Ischemic heart disease,Number,2017,837.107468215,966.28891226,712.310064845
Prevalence,Canada,Female,25 to 29,Ischemic heart disease,Number,2017,486.309326699,557.95401606,416.917737182
Prevalence,Canada,Both,25 to 29,Ischemic heart disease,Number,2017,1323.41679491,1514.41356381,1156.71694339
Prevalence,Canada,Male,25 to 29,Ischemic heart disease,Percent,2017,0.00075929788998,0.000879767200811,0.000646920702522
Prevalence,Canada,Female,25 to 29,Ischemic heart disease,Percent,2017,0.000421750928634,0.000485686295024,0.000362799054889
Prevalence,Canada,Both,25 to 29,Ischemic heart disease,Percent,2017,0.000586727872514,0.000671965021958,0.000510416261424
Prevalence,Canada,Male,30 to 34,Ischemic heart disease,Number,2017,1920.02904275,2212.26540877,1662.50405984
Prevalence,Canada,Female,30 to 34,Ischemic heart disease,Number,2017,933.158610364,1084.19909342,802.029163142
Prevalence,Canada,Both,30 to 34,Ischemic heart disease,Number,2017,2853.18765311,3283.17724164,2483.47387314
Prevalence,Canada,Male,30 to 34,Ischemic heart disease,Percent,2017,0.00172106509783,0.00198328646629,0.00148513946517
Prevalence,Canada,Female,30 to 34,Ischemic heart disease,Percent,2017,0.000785227913085,0.000911675877447,0.000674290962479
Prevalence,Canada,Both,30 to 34,Ischemic heart disease,Percent,2017,0.00123835146967,0.00142878033698,0.00107617114382
Prevalence,Canada,Male,35 to 39,Ischemic heart disease,Number,2017,4533.63808322,5221.08260509,3929.18603929
Prevalence,Canada,Female,35 to 39,Ischemic heart disease,Number,2017,1862.87421899,2162.23743509,1596.88438354
Prevalence,Canada,Both,35 to 39,Ischemic heart disease,Number,2017,6396.51230222,7343.42042382,5588.18655858
Prevalence,Canada,Male,35 to 39,Ischemic heart disease,Percent,2017,0.00409155200457,0.00471474630411,0.00354582779147
Prevalence,Canada,Female,35 to 39,Ischemic heart disease,Percent,2017,0.00156093327896,0.00181632208286,0.00134050960903
Prevalence,Canada,Both,35 to 39,Ischemic heart disease,Percent,2017,0.00277927811804,0.00318366138669,0.00242396065154
Prevalence,Canada,Male,40 to 44,Ischemic heart disease,Number,2017,9424.58247307,10914.2541897,8174.46153126
Prevalence,Canada,Female,40 to 44,Ischemic heart disease,Number,2017,3533.9910814,4132.19191563,2996.32449935
Prevalence,Canada,Both,40 to 44,Ischemic heart disease,Number,2017,12958.5735545,14951.0677065,11315.0689382
Prevalence,Canada,Male,40 to 44,Ischemic heart disease,Percent,2017,0.00867365974367,0.0101138187481,0.0074974380887
Prevalence,Canada,Female,40 to 44,Ischemic heart disease,Percent,2017,0.00303557179927,0.00355019078957,0.00257112746222
Prevalence,Canada,Both,40 to 44,Ischemic heart disease,Percent,2017,0.00575736962959,0.00663841540986,0.00502542856156
Prevalence,Canada,Male,45 to 49,Ischemic heart disease,Number,2017,18772.0945024,21366.7076271,16553.627527
Prevalence,Canada,Female,45 to 49,Ischemic heart disease,Number,2017,6515.38639147,7519.96812751,5599.89526485
Prevalence,Canada,Both,45 to 49,Ischemic heart disease,Number,2017,25287.4808939,28679.3694806,22393.0517448
Prevalence,Canada,Male,45 to 49,Ischemic heart disease,Percent,2017,0.0165395094112,0.0188773144559,0.0145443369782
Prevalence,Canada,Female,45 to 49,Ischemic heart disease,Percent,2017,0.00541812811784,0.00625985396998,0.00464967128588
Prevalence,Canada,Both,45 to 49,Ischemic heart disease,Percent,2017,0.0108181172746,0.0122529755179,0.00954655953941
Prevalence,Canada,Male,50 to 54,Ischemic heart disease,Number,2017,36507.5559076,41953.2295916,31891.964646
Prevalence,Canada,Female,50 to 54,Ischemic heart disease,Number,2017,11951.5975631,14165.7941806,10063.7800992
Prevalence,Canada,Both,50 to 54,Ischemic heart disease,Number,2017,48459.1534707,55728.4012425,42118.0431354
Prevalence,Canada,Male,50 to 54,Ischemic heart disease,Percent,2017,0.0286656656039,0.0329539525008,0.0249774781182
Prevalence,Canada,Female,50 to 54,Ischemic heart disease,Percent,2017,0.00899639294879,0.0106595032638,0.00757980739979
Prevalence,Canada,Both,50 to 54,Ischemic heart disease,Percent,2017,0.0186234083791,0.0214460143015,0.0161770230318
Prevalence,Canada,Male,55 to 59,Ischemic heart disease,Number,2017,57986.410962,65677.3646234,51172.9694745
Prevalence,Canada,Female,55 to 59,Ischemic heart disease,Number,2017,18624.4368715,22044.4509332,15544.3375025
Prevalence,Canada,Both,55 to 59,Ischemic heart disease,Number,2017,76610.8478335,87205.0076605,67000.2929333
Prevalence,Canada,Male,55 to 59,Ischemic heart disease,Percent,2017,0.0449785836154,0.0508771737193,0.0396757936209
Prevalence,Canada,Female,55 to 59,Ischemic heart disease,Percent,2017,0.0138398045396,0.0163677028622,0.0115703614177
Prevalence,Canada,Both,55 to 59,Ischemic heart disease,Percent,2017,0.029075268134,0.0330670248517,0.0254350581842
Prevalence,Canada,Male,60 to 64,Ischemic heart disease,Number,2017,75198.5547465,84684.1741114,65991.8408843
Prevalence,Canada,Female,60 to 64,Ischemic heart disease,Number,2017,24640.2056018,29315.8250601,20218.5359966
Prevalence,Canada,Both,60 to 64,Ischemic heart disease,Number,2017,99838.7603484,112953.907501,87252.9053234
Prevalence,Canada,Male,60 to 64,Ischemic heart disease,Percent,2017,0.0656615041935,0.0740469162763,0.057631708552
Prevalence,Canada,Female,60 to 64,Ischemic heart disease,Percent,2017,0.0203745130927,0.0242514515119,0.0167287764931
Prevalence,Canada,Both,60 to 64,Ischemic heart disease,Percent,2017,0.0424013766623,0.0479866062552,0.0370513109192
Prevalence,Canada,Male,65 to 69,Ischemic heart disease,Number,2017,94310.159045,106340.883391,83267.6430083
Prevalence,Canada,Female,65 to 69,Ischemic heart disease,Number,2017,32677.6289174,39455.0116198,26490.7683078
Prevalence,Canada,Both,65 to 69,Ischemic heart disease,Number,2017,126987.787962,145284.389064,110286.811923
Prevalence,Canada,Male,65 to 69,Ischemic heart disease,Percent,2017,0.097929566457,0.110421981565,0.0864409242604
Prevalence,Canada,Female,65 to 69,Ischemic heart disease,Percent,2017,0.0317366277345,0.0383012236654,0.0257212575117
Prevalence,Canada,Both,65 to 69,Ischemic heart disease,Percent,2017,0.0637267806096,0.0729231334528,0.0553343165377
Prevalence,Canada,Male,70 to 74,Ischemic heart disease,Number,2017,93491.6245561,107366.368511,79980.4953045
Prevalence,Canada,Female,70 to 74,Ischemic heart disease,Number,2017,35738.4627634,44388.4269094,27782.8048652
Prevalence,Canada,Both,70 to 74,Ischemic heart disease,Number,2017,129230.087319,151021.847688,108229.179246
Prevalence,Canada,Male,70 to 74,Ischemic heart disease,Percent,2017,0.127391799531,0.146228801051,0.10900723664
Prevalence,Canada,Female,70 to 74,Ischemic heart disease,Percent,2017,0.0445683770149,0.0553259588667,0.0346633736535
Prevalence,Canada,Both,70 to 74,Ischemic heart disease,Percent,2017,0.084146781085,0.0982852844397,0.0704546241208
Prevalence,Canada,Male,75 to 79,Ischemic heart disease,Number,2017,78083.0374187,89309.7329093,65666.5505621
Prevalence,Canada,Female,75 to 79,Ischemic heart disease,Number,2017,34427.4234092,43369.7964496,25778.6067811
Prevalence,Canada,Both,75 to 79,Ischemic heart disease,Number,2017,112510.460828,131897.856594,92200.8076895
Prevalence,Canada,Male,75 to 79,Ischemic heart disease,Percent,2017,0.159022894572,0.181893608131,0.133700319952
Prevalence,Canada,Female,75 to 79,Ischemic heart disease,Percent,2017,0.0601142589393,0.0757279308801,0.0450137575268
Prevalence,Canada,Both,75 to 79,Ischemic heart disease,Percent,2017,0.105771129801,0.123992255903,0.0866946361205
Prevalence,Canada,Male,80 plus,Ischemic heart disease,Number,2017,111954.310988,130179.131029,93908.0910527
Prevalence,Canada,Female,80 plus,Ischemic heart disease,Number,2017,85140.0919973,104898.811493,68617.0457574
Prevalence,Canada,Both,80 plus,Ischemic heart disease,Number,2017,197094.402985,233010.640451,165324.495356
Prevalence,Canada,Male,80 plus,Ischemic heart disease,Percent,2017,0.182612373842,0.212291985942,0.153147417106
Prevalence,Canada,Female,80 plus,Ischemic heart disease,Percent,2017,0.090867251839,0.11195163337,0.0732319892485
Prevalence,Canada,Both,80 plus,Ischemic heart disease,Percent,2017,0.127154146711,0.150317492328,0.106655098548
Prevalence,Canada,Male,1 to 4,Stroke,Number,2017,644.68744092,1018.46357175,325.908342961
Prevalence,Canada,Female,1 to 4,Stroke,Number,2017,644.945164207,1006.94014708,348.55620476
Prevalence,Canada,Both,1 to 4,Stroke,Number,2017,1289.63260513,1791.07309188,822.681489151
Prevalence,Canada,Male,1 to 4,Stroke,Percent,2017,0.00110178683265,0.0017229639189,0.000560130563077
Prevalence,Canada,Female,1 to 4,Stroke,Percent,2017,0.00111928558531,0.00174549318987,0.000599013674852
Prevalence,Canada,Both,1 to 4,Stroke,Percent,2017,0.00111046808923,0.0015444957545,0.000699244392427
Prevalence,Canada,Male,5 to 9,Stroke,Number,2017,1470.19936706,2130.74300853,851.764850382
Prevalence,Canada,Female,5 to 9,Stroke,Number,2017,1663.67534309,2375.74031918,1010.95332731
Prevalence,Canada,Both,5 to 9,Stroke,Number,2017,3133.87471015,4191.25028165,2176.6875321
Prevalence,Canada,Male,5 to 9,Stroke,Percent,2017,0.00177784599039,0.00258922465803,0.00103767573702
Prevalence,Canada,Female,5 to 9,Stroke,Percent,2017,0.00205417128674,0.00293792236666,0.00127230912428
Prevalence,Canada,Both,5 to 9,Stroke,Percent,2017,0.00191429444435,0.00258421881767,0.00130833610209
Prevalence,Canada,Male,10 to 14,Stroke,Number,2017,1929.13789432,2718.25140637,1230.90629722
Prevalence,Canada,Female,10 to 14,Stroke,Number,2017,1893.21320124,2632.03524192,1218.53483422
Prevalence,Canada,Both,10 to 14,Stroke,Number,2017,3822.35109556,5012.16154708,2749.33762103
Prevalence,Canada,Male,10 to 14,Stroke,Percent,2017,0.00230818699429,0.00322845647169,0.0014700230313
Prevalence,Canada,Female,10 to 14,Stroke,Percent,2017,0.00223233092796,0.00311699289915,0.00146307493286
Prevalence,Canada,Both,10 to 14,Stroke,Percent,2017,0.00226990596388,0.00298511263418,0.00162673226735
Prevalence,Canada,Male,15 to 19,Stroke,Number,2017,2316.38508409,3192.34309633,1517.67130809
Prevalence,Canada,Female,15 to 19,Stroke,Number,2017,2260.21246448,3083.64520724,1492.0863906
Prevalence,Canada,Both,15 to 19,Stroke,Number,2017,4576.59754858,5928.6886257,3315.90188589
Prevalence,Canada,Male,15 to 19,Stroke,Percent,2017,0.00255536414577,0.00350591057866,0.00169573704072
Prevalence,Canada,Female,15 to 19,Stroke,Percent,2017,0.00240036862657,0.00326759555453,0.00160018197574
Prevalence,Canada,Both,15 to 19,Stroke,Percent,2017,0.00247631567531,0.00324077695684,0.00179989885235
Prevalence,Canada,Male,20 to 24,Stroke,Number,2017,2834.30918418,3761.55103889,1908.97630578
Prevalence,Canada,Female,20 to 24,Stroke,Number,2017,2921.29555187,3870.51063976,1990.54832902
Prevalence,Canada,Both,20 to 24,Stroke,Number,2017,5755.60473605,7401.77917481,4286.44796089
Prevalence,Canada,Male,20 to 24,Stroke,Percent,2017,0.00271854945109,0.0036628119402,0.00181295582995
Prevalence,Canada,Female,20 to 24,Stroke,Percent,2017,0.00272370991494,0.00361109071961,0.00186557274778
Prevalence,Canada,Both,20 to 24,Stroke,Percent,2017,0.00272109218731,0.00348364145486,0.00202966225652
Prevalence,Canada,Male,25 to 29,Stroke,Number,2017,3402.79195783,4566.39155009,2431.45524096
Prevalence,Canada,Female,25 to 29,Stroke,Number,2017,3656.86380069,4819.08639201,2703.38992723
Prevalence,Canada,Both,25 to 29,Stroke,Number,2017,7059.65575852,8739.40212583,5490.64116437
Prevalence,Canada,Male,25 to 29,Stroke,Percent,2017,0.00308641972414,0.00412348112044,0.00221268793886
Prevalence,Canada,Female,25 to 29,Stroke,Percent,2017,0.00317140253568,0.00417154725003,0.00234239441099
Prevalence,Canada,Both,25 to 29,Stroke,Percent,2017,0.00312982710622,0.00389798967533,0.00244519685051
Prevalence,Canada,Male,30 to 34,Stroke,Number,2017,4067.10908351,5252.83280267,3010.05025771
Prevalence,Canada,Female,30 to 34,Stroke,Number,2017,5134.88455047,6388.99630662,3917.78075406
Prevalence,Canada,Both,30 to 34,Stroke,Number,2017,9201.99363398,11097.0491887,7457.76339459
Prevalence,Canada,Male,30 to 34,Stroke,Percent,2017,0.00364561764798,0.00472978065737,0.00272632782893
Prevalence,Canada,Female,30 to 34,Stroke,Percent,2017,0.00432086109208,0.00538650732906,0.00329139346027
Prevalence,Canada,Both,30 to 34,Stroke,Percent,2017,0.00399389375742,0.00481206120077,0.00323162982188
Prevalence,Canada,Male,35 to 39,Stroke,Number,2017,5846.85062252,7196.62385667,4641.53220111
Prevalence,Canada,Female,35 to 39,Stroke,Number,2017,6901.15544559,8449.82781665,5613.09990677
Prevalence,Canada,Both,35 to 39,Stroke,Number,2017,12748.0060681,15053.2104195,10731.7426101
Prevalence,Canada,Male,35 to 39,Stroke,Percent,2017,0.00527681047962,0.00650865293206,0.00416798707213
Prevalence,Canada,Female,35 to 39,Stroke,Percent,2017,0.00578264863066,0.00706513178145,0.0046943143459
Prevalence,Canada,Both,35 to 39,Stroke,Percent,2017,0.00553906390532,0.00655429731802,0.00465460284554
Prevalence,Canada,Male,40 to 44,Stroke,Number,2017,7881.38413077,9587.23526125,6372.69167366
Prevalence,Canada,Female,40 to 44,Stroke,Number,2017,9829.7716882,11745.1693912,8101.68602299
Prevalence,Canada,Both,40 to 44,Stroke,Number,2017,17711.155819,20450.2287015,15065.2375861
Prevalence,Canada,Male,40 to 44,Stroke,Percent,2017,0.00725367710496,0.00885833054398,0.0058736123949
Prevalence,Canada,Female,40 to 44,Stroke,Percent,2017,0.00844332219046,0.0101253638837,0.00694770304699
Prevalence,Canada,Both,40 to 44,Stroke,Percent,2017,0.00786887665002,0.00910978564598,0.00670538494343
Prevalence,Canada,Male,45 to 49,Stroke,Number,2017,12562.0394485,15038.0436003,10355.9331476
Prevalence,Canada,Female,45 to 49,Stroke,Number,2017,15174.6550561,17688.6904793,12903.0516168
Prevalence,Canada,Both,45 to 49,Stroke,Number,2017,27736.6945046,31733.0277573,24005.8512237
Prevalence,Canada,Male,45 to 49,Stroke,Percent,2017,0.0110675607655,0.0132096839666,0.00917848351606
Prevalence,Canada,Female,45 to 49,Stroke,Percent,2017,0.0126190172933,0.0147109003401,0.0107120899573
Prevalence,Canada,Both,45 to 49,Stroke,Percent,2017,0.0118656766312,0.0135625280285,0.0102716552875
Prevalence,Canada,Male,50 to 54,Stroke,Number,2017,20956.6566292,24630.5004899,17611.7826722
Prevalence,Canada,Female,50 to 54,Stroke,Number,2017,24351.1670436,27915.885556,21017.6612132
Prevalence,Canada,Both,50 to 54,Stroke,Number,2017,45307.8236729,51499.4356851,39752.2532135
Prevalence,Canada,Male,50 to 54,Stroke,Percent,2017,0.0164548493928,0.0193972818561,0.0138206253125
Prevalence,Canada,Female,50 to 54,Stroke,Percent,2017,0.0183299312909,0.0210275181371,0.0158238814929
Prevalence,Canada,Both,50 to 54,Stroke,Percent,2017,0.017412141577,0.0198062864823,0.0152406710095
Prevalence,Canada,Male,55 to 59,Stroke,Number,2017,31124.9205243,36129.094048,26459.8247549
Prevalence,Canada,Female,55 to 59,Stroke,Number,2017,34606.1684631,39289.9351848,30414.1356027
Prevalence,Canada,Both,55 to 59,Stroke,Number,2017,65731.0889875,73922.4053309,58033.8784469
Prevalence,Canada,Male,55 to 59,Stroke,Percent,2017,0.0241428285991,0.0280053811024,0.0205505523358
Prevalence,Canada,Female,55 to 59,Stroke,Percent,2017,0.0257157664606,0.0291693279775,0.0225853629285
Prevalence,Canada,Both,55 to 59,Stroke,Percent,2017,0.0249461549495,0.028068957665,0.022049775112
Prevalence,Canada,Male,60 to 64,Stroke,Number,2017,38941.7907807,44888.1426551,33403.5863627
Prevalence,Canada,Female,60 to 64,Stroke,Number,2017,41666.0619451,47398.4814795,36945.3244954
Prevalence,Canada,Both,60 to 64,Stroke,Number,2017,80607.8527258,91065.535771,71529.3285697
Prevalence,Canada,Male,60 to 64,Stroke,Percent,2017,0.034003074652,0.0391587465116,0.0291924621963
Prevalence,Canada,Female,60 to 64,Stroke,Percent,2017,0.0344528256046,0.0391906383733,0.0305676255329
Prevalence,Canada,Both,60 to 64,Stroke,Percent,2017,0.0342340809179,0.038685870275,0.0303646195125
Prevalence,Canada,Male,65 to 69,Stroke,Number,2017,44500.7888498,50994.6460487,38713.9278716
Prevalence,Canada,Female,65 to 69,Stroke,Number,2017,46009.4294179,51423.3360642,40994.105256
Prevalence,Canada,Both,65 to 69,Stroke,Number,2017,90510.2182677,101294.464139,80441.6256989
Prevalence,Canada,Male,65 to 69,Stroke,Percent,2017,0.0462087733345,0.0529811392406,0.040217824308
Prevalence,Canada,Female,65 to 69,Stroke,Percent,2017,0.044684605873,0.0499725928701,0.039805484534
Prevalence,Canada,Both,65 to 69,Stroke,Percent,2017,0.0454211959273,0.0508201967288,0.0403593268568
Prevalence,Canada,Male,70 to 74,Stroke,Number,2017,44468.2387226,50733.9521186,38196.8270511
Prevalence,Canada,Female,70 to 74,Stroke,Number,2017,44715.701814,50841.5909634,38993.8467451
Prevalence,Canada,Both,70 to 74,Stroke,Number,2017,89183.9405366,100188.94149,78091.79081
Prevalence,Canada,Male,70 to 74,Stroke,Percent,2017,0.060592599371,0.0691459376602,0.0520837776746
Prevalence,Canada,Female,70 to 74,Stroke,Percent,2017,0.0557637473526,0.063404996222,0.0486350505476
Prevalence,Canada,Both,70 to 74,Stroke,Percent,2017,0.0580712743139,0.0652186098369,0.0508328863385
Prevalence,Canada,Male,75 to 79,Stroke,Number,2017,37606.8879622,42888.5940848,32907.9009582
Prevalence,Canada,Female,75 to 79,Stroke,Number,2017,38611.5966492,43630.9310659,33482.8695696
Prevalence,Canada,Both,75 to 79,Stroke,Number,2017,76218.4846114,85044.0504779,67394.3314337
Prevalence,Canada,Male,75 to 79,Stroke,Percent,2017,0.0765897891625,0.0873283071391,0.0670095609577
Prevalence,Canada,Female,75 to 79,Stroke,Percent,2017,0.067420551276,0.0761648353207,0.0584933700741
Prevalence,Canada,Both,75 to 79,Stroke,Percent,2017,0.0716531454368,0.0799450156409,0.0633669145098
Prevalence,Canada,Male,80 plus,Stroke,Number,2017,69048.263579,77805.6110902,61305.2432895
Prevalence,Canada,Female,80 plus,Stroke,Number,2017,99767.9531866,113062.644741,87661.815684
Prevalence,Canada,Both,80 plus,Stroke,Number,2017,168816.216766,189251.184175,150352.428255
Prevalence,Canada,Male,80 plus,Stroke,Percent,2017,0.112626960473,0.126912043012,0.100000046198
Prevalence,Canada,Female,80 plus,Stroke,Percent,2017,0.10647913468,0.120652456481,0.0935660857258
Prevalence,Canada,Both,80 plus,Stroke,Percent,2017,0.108910716069,0.122105899799,0.0970360230084
Prevalence,Canada,Male,1 to 4,Chronic obstructive pulmonary disease,Number,2017,375.5674128,460.894089891,251.972986406
Prevalence,Canada,Female,1 to 4,Chronic obstructive pulmonary disease,Number,2017,354.508353125,433.724740269,242.994020943
Prevalence,Canada,Both,1 to 4,Chronic obstructive pulmonary disease,Number,2017,730.075765925,886.567540624,497.888303906
Prevalence,Canada,Male,1 to 4,Chronic obstructive pulmonary disease,Percent,2017,0.000642174730326,0.000803324189778,0.000429160226984
Prevalence,Canada,Female,1 to 4,Chronic obstructive pulmonary disease,Percent,2017,0.000615329673016,0.000763367964293,0.000423493240485
Prevalence,Canada,Both,1 to 4,Chronic obstructive pulmonary disease,Percent,2017,0.000628819669346,0.000772465258877,0.000429644543783
Prevalence,Canada,Male,5 to 9,Chronic obstructive pulmonary disease,Number,2017,1207.16866392,1491.44289663,874.608366507
Prevalence,Canada,Female,5 to 9,Chronic obstructive pulmonary disease,Number,2017,1108.32011744,1385.62776608,787.981723215
Prevalence,Canada,Both,5 to 9,Chronic obstructive pulmonary disease,Number,2017,2315.48878136,2826.13997331,1693.46414987
Prevalence,Canada,Male,5 to 9,Chronic obstructive pulmonary disease,Percent,2017,0.00145943124586,0.00181775707076,0.00104369409372
Prevalence,Canada,Female,5 to 9,Chronic obstructive pulmonary disease,Percent,2017,0.00136869900034,0.00172001966672,0.000958075279133
Prevalence,Canada,Both,5 to 9,Chronic obstructive pulmonary disease,Percent,2017,0.00141447501264,0.00174649206666,0.00101946288355
Prevalence,Canada,Male,10 to 14,Chronic obstructive pulmonary disease,Number,2017,1900.20637468,2355.43665649,1384.83371367
